city,property_type,data_time,monthly_rent,data_id,furnished,age,area,location,platform,immediate_possession,locality,selling_price,lat,txn_type,lng,desc,google_place_id,building_name
Mumbai,Office,05/07/2016,"  7,64,400  ",12248,Unfurnished,Under 5 years,"5,460 Sq. Ft. "," Dilkap Mall, Andheri-Kurla Road, Safed Pul, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.1013407,Lease,72.8850677,"This office space is available for lease in Andheri East. It has a carpet area of 5460 square feet (a built up area of 7644 square feet) and comes with its own reserved car park. The property is unfurnished so the tenant can design and furnish the space as per his/her business's needs. Concerning amenities, this well constructed and well maintained Sakinaka building comes with full time security, air conditioning, four lifts, two service lifts, visitor’s car parking, a cafeteria, power backup, a fire fighting system, a nearby ATM and water storage. Moreover, the Andheri property is located on the main road and is a short drive away from the International Airport",ChIJS-orQm7I5zsRxbQE_F4ijIs, Dilkap Mall
Mumbai,Office,05/07/2016,"  4,00,000  ",10771,Bare Shell,10 years or more,"5,500 Sq. Ft. "," Four Seasons Hotel Mumbai, Worli, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Parel, Worli, Lower Parel & Prabhadevi",---,18.9945878,Lease,72.8205382,"This bare shell unit is available for lease in a very well developed commercial area of Mumbai: Lower Parel. This exclusive commercial unit has an useable area of 5500 square feet, is on a higher floor and given that it is a bare shell property, the space can be done according to your on taste. This property has its own water storage.",ChIJ_fKdy47O5zsROlaOFKFb5k0, Four Seasons Hotel Mumbai
Mumbai,Office,05/07/2016,"  11,05,000  ",10889,Fully,5 - 10 years,"5,500 Sq. Ft. "," Raghuvanshi Mill, Lower Parel, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Lower Parel ,Parel, Worli & Prabhadevi",---,18.992556,Lease,72.8246799999999,"This fully furnished Lower Parel office unit is available for lease with a useable area of 5500 square feet and a built up area of 8500 square feet. The office space is beautifully done up and comes with four private washrooms and five reserved car parks. In terms of amenities, this Lower Parel building has all the basics covered: full time security, visitor's parking, air conditioning, water storage, power backup, an ATM, a fire fighting system and a lift.",ChIJXRwin4vO5zsRbtl87LCF0UM, Raghuvanshi Mill
Mumbai,Office,05/07/2016,"  11,55,000  ",191,Unfurnished,New,"5,500 Sq. Ft. "," Deluxe House, Marol Cooperative Industrial Estate Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.1108503,Lease,72.8834961,This office is space available for lease on the 7th floor of a very high quality Andheri commercial building. This property is an unfurnished unit so you can furnish the property as you see fit. The office has 6 washrooms attached to it. The building has all basic amenities available and the office's useable area is 5500 square feet with an additional 2000 square foot open terrace (the total built up area is 10500 square feet). This unit has 2 available car parks.,ChIJn1QhBRPI5zsR8SpNGJ2ldzc, Deluxe House
Mumbai,"Shop/Showroom, Leisure/Hospitality",05/07/2016,"  10,17,500  ",11248,Unfurnished,Under 5 years,"5,500 Sq. Ft. "," Gemstar Commercial Complex, Ramchandra Lane, Malad West, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goregaon, Kandivali, Jogeshwari, Borivali & Malad ",---,19.189637,Lease,72.8389093000001,"This office is available for lease in newly constructed Malad West building, Mumbai. It has a carpet area of 5,500 square feet and a built up area of 10,200 square feet. The unit is unfurnished and comes with a reserved car park, its own private washroom and a pantry. Concerning amenities, this well maintained glass facade building has full time security, three lifts, power backup, a fire fighting system and water storage. Regarding its locality, the property is facing S V Road and is within walking distance of Malad Station. The Malad office building is in a commercial hub surrounded by many restaurants, banks and industrial estates.",ChIJ23RZRO-25zsRenWNi5dpAT4, Gemstar Commercial Complex
Mumbai,Office,05/07/2016,"  14,00,000  ",11075,Fully,5 - 10 years,"5,600 Sq. Ft. "," TransAvenue, SV Patel Nagar, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.1353661,Lease,72.8244529,"This office space is available for lease in Andheri West. It is a well-furnished unit with a useable area of 5,600 square feet. The Andheri office is self-contained with 56 seats, eight cabins, three conference rooms and three private washrooms.This commercial building is constructed with a glass facade exterior and includes following amenities, full time security, air conditioning, two lifts, a gym, visitor's parking, reserved car parking, power backup, a fire fighting system and water storage. Furthermore, the office building is located on Link Road which serves easy access to various modes of transportation.",ChIJ2ZuDsRm25zsRiCOC-jjaRm4, TransAvenue
Mumbai,Office,05/07/2016,---,12928,Unfurnished,Under 5 years,"2,000 Sq. Ft. "," Kailas Corporate Lounge, Vikhroli West, Mumbai, Maharashtra, India",jagaha,Yes,North East Mumbai:  ,"  4,25,00,000 ",19.1107478,Buy,72.9177279,"This office space is available for sale in a Vikhroli West glass facade building. It has a carpet area of 2000 square feet and a built up area of 3000 square feet. The property is unfurnished so one can design and furnish the space as per the business's needs. Regarding amenities, this Vikhroli building has full time security, a lift, reserved car parking (one reserved car park comes with this unit), power backup, a fire fighting system, an ATM and water storage. This property is conveniently located within driving distance of Vikhroli Station and is easily accessible to various modes of transportation.",ChIJA6kt6cHH5zsRU_sVPD8zmb4, Kailas Corporate Lounge
Mumbai,Shop/Showroom,05/07/2016,---,13271,Bare Shell,Under 5 years,"2,000 Sq. Ft. "," Escobar, 199, Linking Road, Bandra West, Mumbai, Maharashtra, India",jagaha,Yes,"Bandra Area: Bandra, Khar, Santacruz, Kalina & Vile Parle","  12,00,00,000 ",19.0597982,Buy,72.8365103,"This retail space is available for sale in Bandra West, Mumbai. It has a carpet area of 2000 square feet and comes with its own private washrooms. The property is a bare shell unit so the possessor can design the space as per his/her business needs. In terms of amenities, this glass facade Bandra building covers full time security, two lifts, power backup, a fire fighting system and water storage. Lastly, the property is on main Linking Road and is close to Bandra Station making it a desirable location for any shop or showroom.",ChIJaeWdThbJ5zsR2aJEhQsdhZI, Escobar
Mumbai,Shop/Showroom,05/07/2016,---,13273,Bare Shell,Under 5 years,"2,000 Sq. Ft. "," Escobar, 199, Linking Road, Bandra West, Mumbai, Maharashtra, India",jagaha,No,"Bandra Area: Bandra, Khar, Santacruz, Kalina & Vile Parle","  12,00,00,000 ",19.0597982,Buy,72.8365103,"This retail space is available for sale in Bandra West, Mumbai. It has a carpet area of 2000 square feet and comes with its own private washrooms. The property is a bare shell unit so the possessor can design the space as per his/her business needs. In terms of amenities, this glass facade Bandra building covers full time security, two lifts, power backup, a fire fighting system and water storage. Lastly, the property is on main Linking Road and is close to Bandra Station making it a desirable location for any shop or showroom.",ChIJaeWdThbJ5zsR2aJEhQsdhZI, Escobar
Mumbai,Shop/Showroom,05/07/2016,---,13272,Bare Shell,Under 5 years,"2,000 Sq. Ft. "," Escobar, 199, Linking Road, Bandra West, Mumbai, Maharashtra, India",jagaha,Yes,"Bandra Area: Bandra, Khar, Santacruz, Kalina & Vile Parle","  12,00,00,000 ",19.0597982,Buy,72.8365103,"This retail space is available for sale in Bandra West, Mumbai. It has a carpet area of 2000 square feet and comes with its own private washrooms. The property is a bare shell unit so the possessor can design the space as per his/her business needs. In terms of amenities, this glass facade Bandra building covers full time security, two lifts, power backup, a fire fighting system and water storage. Lastly, the property is on main Linking Road and is close to Bandra Station making it a desirable location for any shop or showroom.",ChIJaeWdThbJ5zsR2aJEhQsdhZI, Escobar
Mumbai,Office,05/07/2016,---,12983,Bare Shell,5 - 10 years,"2,000 Sq. Ft. "," Lodha Supremus, Doctor East Moses Marg, Upper Worli, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Lower Parel, Worli, Parel & Prabhadevi","  5,60,00,000 ",18.9979744,Buy,72.8185138,"This office space is available for sale in Worli. The office's column–free design provides flexibility to expand one's work area as your business grows. It has a carpet area of 2000 square feet and has its own private washroom. The Worli office building has a well-maintained lobby and a beautifully landscaped garden. In terms of amenities, this newly constructed building has all the basics covered: full time security, a cafeteria, a fire fighting system, power backup, reserved parking, a Auditorium( with 300 seatings), visitor's parking, four lifts, nearby ATM and water storage. To boot, this commercial building is well situated near Four Seasons Hotel and is away a drive away from Lower Parel Station.",ChIJ0WTTzY_O5zsRLhKyRvz-e40, Lodha Supremus
Mumbai,Office,05/07/2016,---,12982,Bare Shell,5 - 10 years,"2,000 Sq. Ft. "," Lodha Supremus, Doctor East Moses Marg, Upper Worli, Mumbai, Maharashtra, India",jagaha,No,"Central Mumbai: Lower Parel, Worli, Parel & Prabhadevi","  5,60,00,000 ",18.9979744,Buy,72.8185138,"This office space is available for sale in Worli. The office's column–free design provides flexibility to expand one's work area as your business grows. It has a carpet area of 2000 square feet and has its own private washroom. The Worli office building has a well-maintained lobby and a beautifully landscaped garden. In terms of amenities, this newly constructed building has all the basics covered: full time security, a cafeteria, a fire fighting system, power backup, reserved parking, a Auditorium( with 300 seatings), visitor's parking, four lifts, nearby ATM and water storage. To boot, this commercial building is well situated near Four Seasons Hotel and is away a drive away from Lower Parel Station.",ChIJ0WTTzY_O5zsRLhKyRvz-e40, Lodha Supremus
Mumbai,Office,05/07/2016,"  10,80,000  ",11105,Bare Shell,Under 5 years,"5,400 Sq. Ft. "," lotus corporate park, Western Express Highway, Goregaon, Mumbai, Maharashtra, India",jagaha,Yes,"North Mumbai: Goreagon, Kandivali, Jogeshwari, Borivali & Malad ",---,19.1554564,Lease,72.8569477,"This Goregaon East office space is available for lease. It is a bare shell unit so one can design and furnish the property as per the business’s needs. The office space has a carpet area of 5,400 square feet, a built up area of 9,000 square feet and comes with three reserved car parks. This Goregaon commercial building has all the basic amenities covered: full time security, a fire fighting system, a gym, a cafeteria, power backup, multiple lifts, visitor's parking, a clubhouse, a lounge, nearby ATM and water storage. To top if off, this office park provides an excellent atmosphere for employees and is conviently near the Western Express Highway and Jogeshwari Station.",ChIJZ8v6LrS35zsRR-iLWu-SlmY, lotus corporate park
Mumbai,Office,05/07/2016,"  16,00,000  ",12889,Bare Shell,New,"5,355 Sq. Ft. "," Vastu Central, Dadar West, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ",---,19.0239624,Lease,72.8425627,"This office space is available for lease in a newly constructed Dadar West building. It has a carpet area of 5355 square feet, a built up area of 7650 square feet and a terrace with an additional area of 3650 square feet. The office space comes with its own private washrooms. The property is a bare shell unit so the tenant can design and furnish the space as per his or her business's requirements. In terms of amenities, this glass facade Dadar building comes with full time security, three lifts, reserved car parks, visitor's parking, power backup, a fire fighting system and water storage. Moreover, the office building is well located on the main road and is a short drive away from Dadar Station providing good connectivity to the Central & Western Line.",ChIJqdjuftrO5zsRDElW6bNjMxs, Vastu Central
Mumbai,Office,05/07/2016,"  7,94,850  ",11011,Bare Shell,Under 5 years,"5,299 Sq. Ft. "," The Qube, Asan Pada Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.102614,Lease,72.8797367,"This office space is available for lease in Andheri East, Mumbai. It is a bare shell unit so one can design and furnish the property as per the business's needs. The office has a useable area of 5,299 square feet and a built up area of 7,950 square feet. In terms of amenities, this Andheri commercial building has full time security, a gym, four lifts, reserved car parking (one reserved car park come with this office), visitor's parking, a cafeteria, a fire fighting system, power backup, water storage and exquisite lobby with an imposing atrium and large open spaces. To top it off, the office building is close to the international airport, a walkable distance from Andheri-Kurla Road and is near to a proposed metro station.",ChIJqV3J4WvI5zsRwja8dD3j8c8, The Qube
Mumbai,"Shop/Showroom, Leisure/Hospitality",05/07/2016,"  16,20,400  ",11241,Unfurnished,10 years or more,"5,266 Sq. Ft. "," Bengal Chemical & Pharmaceuticals Limited, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Lower Parel, Worli, Parel & Prabhadevi",---,19.0137772,Lease,72.8244878,"This retail property is available for lease in Prabhadevi. It is an unfurnished property that comes with a carpet area of 5266 square feet and a built up area of 8102 square feet. The property comes with large frontage, four private washrooms and six reserved car parks. In terms of amenities this Prabhadevi building has full time security, two lifts, visitor's parking, power back up, a fire fighting system and water storage. The retail space would be perfect for any shop, showroom or leisure/hospitality business as it is on ground floor and faces the S V S Road.",ChIJq6qq6sDO5zsR-clRhU2DjcI, Bengal Chemical & Pharmaceuticals Limited
Mumbai,Office,05/07/2016,"  7,91,850  ",11007,Bare Shell,Under 5 years,"5,279 Sq. Ft. "," The Qube, Asan Pada Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.102614,Lease,72.8797367,"This office space is available for lease in Andheri East, Mumbai. It is a bare shell unit so one can design and furnish the property as per the business's needs. The office has a useable area of 5,279 square feet and a built up area of 7,775 square feet. In terms of amenities, this Andheri commercial building has full time security, a gym, four lifts, reserved car parking (one reserved car park come with this office), visitor's parking, a cafeteria, a fire fighting system, power backup, water storage and exquisite lobby with an imposing atrium and large open spaces. To top it off, the office building is close to the international airport, a walkable distance from Andheri-Kurla Road and is near to a proposed metro station.",ChIJqV3J4WvI5zsRwja8dD3j8c8, The Qube
Mumbai,Office,05/07/2016,"  7,91,850  ",11006,Bare Shell,Under 5 years,"5,279 Sq. Ft. "," The Qube, Asan Pada Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.102614,Lease,72.8797367,"This office space is available for lease in Andheri East, Mumbai. It is a bare shell unit so one can design and furnish the property as per the business's needs. The office has a useable area of 5,279 square feet and a built up area of 7,775 square feet. In terms of amenities, this Andheri commercial building has full time security, a gym, four lifts, reserved car parking (one reserved car park come with this office), visitor's parking, a cafeteria, a fire fighting system, power backup, water storage and exquisite lobby with an imposing atrium and large open spaces. To top it off, the office building is close to the international airport, a walkable distance from Andheri-Kurla Road and is near to a proposed metro station.",ChIJqV3J4WvI5zsRwja8dD3j8c8, The Qube
Mumbai,Office,05/07/2016,"  6,30,000  ",658,Unfurnished,New,"5,300 Sq. Ft. "," 15, Parsi Panchayat Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.1251611,Lease,72.8518747000001,"This office space (usable area of 5300 sq. ft.) is available for lease in Andheri East. It's a spacious unfurnished that would be suitable for a call centre or a large office given that the property can accommodate about 50 work stations. The office is in an industrial premises in a two story building with access to a small terrace. In terms of amenities the property includes full time security, a fire fighting system, three reserved car parks and visitor car parking This Andheri office is easily accessible from Andheri Highway and is a short distance away from Andheri Station.",EkIxNSwgUGFyc2kgUGFuY2hheWF0IFJvYWQsIEFuZGhlcmkgRWFzdCwgTXVtYmFpLCBNYWhhcmFzaHRyYSwgSW5kaWE, 15
Mumbai,Office,05/07/2016,"  11,50,000  ",278,Bare Shell,Under 5 years,"5,334 Sq. Ft. "," Marathon Futurex, NM Joshi Marg, Lower Parel, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Parel, Worli, Lower Parel & Prabhadevi",---,18.9950501,Lease,72.831223,"This Lower Parel bare shell office is available on the 5th floor which can be designed and furnished per the businesses preferences and needs. This office space has a useable area of 5334 sq.ft. (7466 sq. ft. built up area) and is located in a newly constructed building located in Lower Parel East. Regarding amenities, this office building has full time security, reserved and visitor car parking, six lifts, power back up, near by ATMs, a fire system and water storage.",ChIJwRFjg_PO5zsRypuq4CWS-ow, Marathon Futurex
Mumbai,Shop/Showroom,05/07/2016,"  16,05,600  ",11348,Bare Shell,Under 5 years,"5,352 Sq. Ft. "," SAI DARSHA.CO.OP society, Swami Vivekanand Road, Vile Parle West, Mumbai, Maharashtra, India",jagaha,Yes,"Bandra Area: Bandra, Khar, Santacruz, Kalina & Vile Parle",---,19.1121075,Lease,72.8417909,"This retail space is available for lease in Vile Parle West. It includes the basement, ground and first floor which has a combined usable area of 5,352 square feet. The property is a bare shell unit which comes with eight reserved car parks and three private washrooms. Concerning amenities, the Vile Parle West residential building has full time security, visitor's parking and water storage. This property would be an excellent option for any shop or showroom as it conveniently faces S.V Road and is well connected to Vile Parle Station.",ChIJjRQiF8_J5zsRK_iOLJjRwUM, SAI DARSHA.CO.OP society
Mumbai,Office,05/07/2016,---,11672,Bare Shell,New,"1,939 Sq. Ft. "," Lodha Supremus, Thane, Road Number 22, Wagle Estate, Mumbai, Maharashtra, India",jagaha,Yes,Thane,"  2,17,35,000 ",19.198117,Buy,72.94895,"This Thane West office space is available for sale in a newly constructed glass facade building. The office's column–free design provides flexibility to expand one's work area as your business grows. It is a bare shell unit with a carpet area of 1,939 square feet (a built up area of 3,105 square feet) and comes with two reserved car parks and its own private washrooms. The following features make this building amongst the most desirable places to work in Mumbai such as vaastu-compliant design, full time security, a cafeteria, a centrally air-conditioned spacious lobby, a fire fighting system, power backup, a gym, visitor's parking, four lifts and water storage. Concerning accessibility, this office building is situated in one of the largest and most popular commercial hubs in Thane, is well connected to Navi mumbai and is a short drive away from Thane as well as Mulund Station.",ChIJ7d1uVQi55zsRlxSglqsDflw, Lodha Supremus
Mumbai,Office,05/07/2016,---,541,Unfurnished,10 years or more,"1,890 Sq. Ft. "," Tirupati Technik, Mahim, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ","  3,30,00,000 ",19.0391515,Buy,72.8404703,"This office is for sale at Mahim West in an industrial estate; the property is on the ground floor of this Mahim building with a usable area of 1890 square feet and a built up area is 2200 square feet which is accompanied with its own washroom and three dedicated car parks. In terms of amenities, the building has elevators, security and water storage. The property is a short 10 minute walk from Mahim Station as well as Mahim Bus Depot.",ChIJbRjQBy3J5zsRhFBBsH1xYXU, Tirupati Technik
Mumbai,Office,05/07/2016,---,394,Bare Shell,Under 5 years,"1,972 Sq. Ft. "," Kohinoor City, Kurla West, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ","  3,54,96,000 ",19.0814159,Buy,72.8851493,"Kurla West office space is available for sale in a modern commercial complex which is an optimum mix of residential, commercial, retail, hospital, educational complex, hotel and club properties. This Kurla office has a useable area of 1972 square feet (total built up area of 2958 square feet). This Kurla office is bare shell so one can design and furnish the office per the business needs. In terms of amenities, the building has full time security, air conditioning, 3 lifts, one dedicated car park, cafeteria, power backup, fire system and water storage.",ChIJUxr2wYjI5zsR1EfMIcrvaOQ, Kohinoor City
Mumbai,Office,05/07/2016,---,13464,Unfurnished,Under 5 years,"1,986 Sq. Ft. "," Trade Square, Mehra Compound Road, Safed Pul, Mumbai, Maharashtra, India",jagaha,Yes,Andheri,"  3,01,91,000 ",19.0990161,Buy,72.8862024,"Andheri East office is for sale in a newly constructed building. The office space is an unfurnished unit that has a carpet area of 1986 square feet (a built up area of 3178 square feet) and its own private washroom. The Andheri East building has a glass facade exterior and includes all the necessary amenities such as full time security, two lifts, power backup. a fire fighting system, visitor's parking and water storage. Moreover, this Andheri East commercial building is within walking distance of Saki Naka Metro Station.",ChIJGxslw2_I5zsRxPkTMLrFhuQ, Trade Square
Mumbai,Office,05/07/2016,---,252,Bare Shell,Under 5 years,"1,992 Sq. Ft. "," Kanakia Zillion, Lal Bahadur Shastri Marg, Kurla West, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ","  5,42,35,500 ",19.0754677,Buy,72.8766814000001,"This bare shell office space located in BKC Annex (Kurla West) is for sale. This Kurla West office space can be modified as per ones taste and business needs. The office unit has 1992 square feet of useable area (built up area 3287 square feet.) and comes with a reserved car park, visitor parking and its own washroom. In terms of amenities, this Kurla West commercial project has full time security, four lifts, its own cafeteria, power backup, a fire fighting system and water storage.",ChIJXX_6RY3I5zsRQFjIdkxNi94, Kanakia Zillion
Mumbai,Office,05/07/2016,"  3,76,250  ",466,Unfurnished,Under 5 years,"5,375 Sq. Ft. "," Dattani Plaza, Mehra Compound Road, Sakinaka, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.0987146,Lease,72.8846744,"This 8th floor Andheri East property is for lease. The office has a useable area of 5375 square feet and is an unfurnished unit which means you can design and/or furnish this property as per your preference and business needs. The property has access to two separate men and women washrooms and this Andheri office building has two lifts, full time security, reserved car parks, a fire fighting system, and water storage.",ChIJQ7Kpo2_I5zsRaiDp9msUEug, Dattani Plaza
Mumbai,Office,05/07/2016,"  11,52,000  ",10866,Fully,5 - 10 years,"5,376 Sq. Ft. "," Paragon Centre, Pandurang Budhkar Marg, Worli, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Parel, Lower Parel, Worli & Prabhadevi",---,19.0056398,Lease,72.8250244999999,"This office space is available for lease in Worli. It is a second floor office with a carpet area of 5,376 square feet and a built up area of 7,680 square feet. This Worli unit is fully furnished and has its own private washrooms. The office space comes with an attached terrace, a conference room and three reserved car parks. Moreover, the commercial building has full time security, a lift, visitor's parking, power backup, a fire fighting system and water storage.",ChIJX8q9gJTO5zsRIy_eodZW-Pg, Paragon Centre
Mumbai,"Shop/Showroom, Leisure/Hospitality",05/07/2016,"  13,52,000  ",276,Unfurnished,5 - 10 years,"5,200 Sq. Ft. "," Atria The Millennium Mall, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Lower Parel, Worli, Parel & Prabhadevi",---,18.9912503,Lease,72.8146107,"This retail unit is available for lease in a very well known mall in North Central Mumbai. This Worli property would be very well suited for a shop/showroom and has a carpet area of 5200 square feet. This mall has many well known brands which will help attract an affluent crowd to your business; to boot, it only helps that this mall is situated in the commercial heart of Worli. In terms of connectivity, the Bandra - Worli Sea Link is a short ten minute drive away connecting Worli to north Mumbai. This property has many features such as an elegant lobby made of granite/marble/glass with twenty-four foot tall clear glass frontage, high capacity glass elevators, escalators and a central atrium with a glass sky light that provides natural light. The mall consists of shops, showrooms and restaurants and has ample car parking in a two level basement. In terms of safety, the mall has advanced fire detection and a fire fighting system and a full time security team.",ChIJUR1w5rbJ5zsRB2l8C0G2iQ0, Atria The Millennium Mall
Mumbai,Office,05/07/2016,"  9,31,440  ",12714,Bare Shell,New,"5,045 Sq. Ft. "," Phoenix Paragon Plaza, Lal Bahadur Shastri Marg, Kurla, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim, Matunga & Dadar ",---,19.0854658,Lease,72.8888787,"This Kurla West office space is available for lease. The office has a useable area of 5,045 square feet and a built up area of 7,762 square feet. It is a bare shell unit so one can design and furnish the space as per the business's needs. This property's uniqueness redefines the work environment by going beyond the realms of physical boundaries; needless to say, it is considered by many to be an inspiring workplace. Examples of this building's features and amenities are full time security, two lifts, reserved car parking (four reserved car parks comes with this unit), visitor's parking, a cafeteria, power backup, a fire fighting system, water storage, vitrified tiles flooring in common areas and a beautiful and well maintained garden. To boot, this property is conveniently located within driving distance of Bandra-Kurla Complex and Kurla Station and is well connected to the Harbour Line and the Central Line.",ChIJQ5dKYX3I5zsR_uumtt8Hu0E, Phoenix Paragon Plaza
Mumbai,Office,05/07/2016,"  9,24,185  ",12841,Bare Shell,New,"5,006 Sq. Ft. "," Art Guild House, Lal Bahadur Shastri Marg, Nav Pada, Mumbai, Maharashtra, India",jagaha,No,"North Central Mumbai: Sion, Kurla, Mahim, Matunga & Dadar ",---,19.0859486,Lease,72.8901847,"This office space is available for lease in a Kurla West newly constructed building. The office has a carpet area of 5,006 square feet and a built up area of 7,702 square feet. It is a bare shell unit and come with its own private washroom and four reserved car parks. As for the features & amenities, this Kurla commercial building has full time security, a well maintained 1.1 acre garden, two grand atriums with a vaulted sky-light, green roofing system (to enhance air-conditioning efficiency at terrace level), six lifts, visitor's car parking, a gym, a cafeteria, a lounge, a fire fighting system and water storage. The WiFi enabled building's common area has a plush interior with Italian marble flooring, a fresh air system as per ASHRAE standards, a dedicated smoking area and landscaped areas at the entrances. With that said, this elegant Kurla building is well situated within driving distance of Bandra-Kurla Complex and Kurla Station.",ChIJG7zPfofI5zsR_B63xlZr2Og, Art Guild House
Mumbai,Office,05/07/2016,"  9,30,831  ",12808,Bare Shell,New,"5,042 Sq. Ft. "," Art Guild House, Lal Bahadur Shastri Marg, Nav Pada, Mumbai, Maharashtra, India",jagaha,No,"North Central Mumbai: Sion, Kurla, Mahim, Matunga & Dadar ",---,19.0859486,Lease,72.8901847,"This office space is available for lease in a Kurla West newly constructed building. The office has a carpet area of 5,042 square feet and a built up area of 7,757 square feet. It is a bare shell unit and come with its own private washroom and four reserved car parks. As for the features & amenities, this Kurla commercial building has full time security, a well maintained 1.1 acre garden, two grand atriums with a vaulted sky-light, green roofing system (to enhance air-conditioning efficiency at terrace level), six lifts, visitor's car parking, a gym, a cafeteria, a lounge, a fire fighting system and water storage. The WiFi enabled building's common area has a plush interior with Italian marble flooring, a fresh air system as per ASHRAE standards, a dedicated smoking area and landscaped areas at the entrances. With that said, this elegant Kurla building is well situated within driving distance of Bandra-Kurla Complex and Kurla Station.",ChIJG7zPfofI5zsR_B63xlZr2Og, Art Guild House
Mumbai,Office,05/07/2016,"  9,31,200  ",12740,Bare Shell,New,"5,044 Sq. Ft. "," Art Guild House, Lal Bahadur Shastri Marg, Nav Pada, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ",---,19.0859486,Lease,72.8901847,"This office space is available for lease in a Kurla West newly constructed building. The office has a carpet area of 5044 square feet and a built up area of 7760 square feet. It is a bare shell unit and come with its own private washroom and four reserved car parks. As for the features & amenities, this Kurla commercial building has full time security, a well maintained 1.1 acre garden, two grand atriums with a vaulted sky-light, green roofing system (to enhance air-conditioning efficiency at terrace level), six lifts, visitor's car parking, a gym, a cafeteria, a lounge, a fire fighting system and water storage. The Wi-Fi enabled builiding's common area has a plush interior with Italian marble flooring, a fresh air system as per ASHRAE standards, a dedicated smoking area and landscaped areas at the entrances. With that said, this elegant Kurla building is well situated within driving distance of Bandra-Kurla Complex and Kurla Station.",ChIJG7zPfofI5zsR_B63xlZr2Og, Art Guild House
Mumbai,Office,05/07/2016,"  6,00,000  ",576,Semi,10 years or more,"5,050 Sq. Ft. "," Sun Mill Compound, Lower Parel, Mumbai, Maharashtra, India",jagaha,Yes,"Central Mumbai: Parel, Worli, Lower Parel & Prabhadevi",---,18.9956086,Lease,72.8272687,"This independent semi furnished office is available on lease at Lower Parel. The office includes two floors: the ground floor and the first floor, with a total useable area of 4950 square feet and a total built up area of 6000 square feet. This Lower Parel office unit comes with four separate men and women washrooms and two reserved car parks. As for the building, this Lower Parel property is well constructed and properly maintained. In terms of amenities, the building has full time security, air conditioning, a valet car park for visitors, power back up, and water storage.",ChIJWTwJyIzO5zsRTwctZ0VkkQM, Sun Mill Compound
Mumbai,Office,05/07/2016,"  6,00,000  ",654,Unfurnished,5 - 10 years,"5,100 Sq. Ft. "," 15, Parsi Panchayat Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.1251611,Lease,72.8518747000001,"This office space (usable area of 5100 sq. ft.) is available for lease in Andheri East. It's a spacious an unfurnished unit that would be suitable for a call centre or a large office given that the property can accommodate about 50 work stations. The office is in an industrial premises in a two story building with access to a small terrace. In terms of amenities the property includes full time security, a fire fighting system, three reserved car parks and visitor car parking  This Andheri office is easily accessible from Andheri Highway and is a short distance away from Andheri Station.",EkIxNSwgUGFyc2kgUGFuY2hheWF0IFJvYWQsIEFuZGhlcmkgRWFzdCwgTXVtYmFpLCBNYWhhcmFzaHRyYSwgSW5kaWE, 15
